# Program:featureCounts v2.1.1; Command:"featureCounts" "-F" "GTF" "-t" "exon" "-g" "transcript_id" "-T" "64" "-p" "-B" "-C" "-Q" "10" "-s" "0" "-a" "/mnt/user/lanc/数据/种子代谢物复苏优势菌/转录组/TPL2025061860/CleanData/pantoea.gtf" "-o" "/mnt/user/lanc/数据/种子代谢物复苏优势菌/转录组/TPL2025061860/CleanData/results/counts/pantoea/counts_pantoea.txt" "/mnt/user/lanc/数据/种子代谢物复苏优势菌/转录组/TPL2025061860/CleanData/results/bam/P_1.sorted.bam" "/mnt/user/lanc/数据/种子代谢物复苏优势菌/转录组/TPL2025061860/CleanData/results/bam/P_2.sorted.bam" "/mnt/user/lanc/数据/种子代谢物复苏优势菌/转录组/TPL2025061860/CleanData/results/bam/P_3.sorted.bam" "/mnt/user/lanc/数据/种子代谢物复苏优势菌/转录组/TPL2025061860/CleanData/results/bam/CK_P_1.sorted.bam" "/mnt/user/lanc/数据/种子代谢物复苏优势菌/转录组/TPL2025061860/CleanData/results/bam/CK_P_2.sorted.bam" "/mnt/user/lanc/数据/种子代谢物复苏优势菌/转录组/TPL2025061860/CleanData/results/bam/CK_P_3.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	P_1.sorted.bam	P_2.sorted.bam	P_3.sorted.bam	CK_P_1.sorted.bam	CK_P_2.sorted.bam	CK_P_3.sorted.bam
ACSMXK_19615.t01	CP195787	4176129	4177565	-	1437	1186	1098	867	237	255	281
ACSMXK_19620.t01	CP195787	4177722	4178654	-	933	414	490	418	81	96	66
ACSMXK_19625.t01	CP195787	4178791	4179861	+	1071	877	1180	968	386	479	471
ACSMXK_19630.t01	CP195787	4179863	4181194	-	1332	760	896	576	312	371	371
ACSMXK_19635.t01	CP195787	4181231	4182046	-	816	524	658	521	210	169	196
ACSMXK_19640.t01	CP195787	4182046	4182918	-	873	540	523	455	150	143	171
ACSMXK_19645.t01	CP195787	4182982	4184313	-	1332	2134	2015	1500	1453	1435	1300
ACSMXK_19650.t01	CP195787	4184840	4185439	+	600	881	785	556	133	119	140
ACSMXK_19655.t01	CP195787	4185453	4186544	+	1092	819	793	654	299	341	292
ACSMXK_19660.t01	CP195787	4186634	4187752	-	1119	809	933	748	196	198	171
ACSMXK_19665.t01	CP195787	4187749	4188624	-	876	720	732	544	115	103	117
ACSMXK_19670.t01	CP195787	4188898	4190058	+	1161	3604	4523	3132	758	802	695
ACSMXK_19675.t01	CP195787	4190886	4191491	+	606	1444	1553	1179	317	336	326
ACSMXK_19680.t01	CP195787	4191758	4194148	+	2391	16412	24263	23852	3102	3272	3833
ACSMXK_19685.t01	CP195787	4194190	4195410	-	1221	203	234	179	68	42	67
ACSMXK_19690.t01	CP195787	4195520	4196416	-	897	277	383	235	114	74	95
ACSMXK_19695.t01	CP195787	4196606	4196974	-	369	531	1043	835	26	35	51
ACSMXK_19700.t01	CP195787	4197208	4197867	+	660	404	715	505	95	72	83
ACSMXK_19705.t01	CP195787	4197864	4199213	+	1350	1113	1698	1281	208	287	265
ACSMXK_19710.t01	CP195787	4199488	4200354	+	867	4055	5220	4308	1261	1345	1277
ACSMXK_19715.t01	CP195787	4200459	4200896	-	438	10126	16843	14361	4745	5222	6263
ACSMXK_19720.t01	CP195787	4201468	4203012	+	1545	434	483	353	162	171	245
ACSMXK_19725.t01	CP195787	4203320	4204732	+	1413	1115	1530	1199	344	322	390
ACSMXK_19730.t01	CP195787	4204775	4206085	-	1311	674	851	799	228	321	298
ACSMXK_19735.t01	CP195787	4206097	4207881	-	1785	281	336	271	95	148	130
ACSMXK_19740.t01	CP195787	4207884	4208615	-	732	134	210	123	70	74	89
ACSMXK_19745.t01	CP195787	4208891	4210138	+	1248	884	1153	982	412	328	384
ACSMXK_19750.t01	CP195787	4210507	4210716	-	210	68	91	63	26	31	37
ACSMXK_19755.t01	CP195787	4211191	4212735	-	1545	1492	1340	1019	304	376	362
ACSMXK_19760.t01	CP195787	4213060	4214484	-	1425	669	657	579	232	200	251
ACSMXK_19765.t01	CP195787	4214484	4215395	-	912	164	279	208	80	83	69
ACSMXK_19770.t01	CP195787	4215555	4216856	-	1302	811	983	775	193	202	244
ACSMXK_19775.t01	CP195787	4217440	4219395	+	1956	31862	42045	33997	17458	18601	22824
ACSMXK_19780.t01	CP195787	4219530	4219859	+	330	945	1041	880	519	611	783
ACSMXK_19785.t01	CP195787	4219856	4221511	+	1656	3326	4090	3222	2157	2260	2683
ACSMXK_19790.t01	CP195787	4221579	4222124	-	546	1544	2162	1505	576	615	680
ACSMXK_19795.t01	CP195787	4222289	4222984	-	696	357	459	270	94	119	92
ACSMXK_19800.t01	CP195787	4222977	4223402	-	426	204	265	196	57	52	52
ACSMXK_19805.t01	CP195787	4223504	4224406	+	903	516	626	454	106	115	125
ACSMXK_19810.t01	CP195787	4224466	4226118	-	1653	973	1231	1088	229	237	272
ACSMXK_19815.t01	CP195787	4226263	4227612	-	1350	862	1110	862	293	244	229
ACSMXK_19820.t01	CP195787	4227958	4228623	-	666	2127	3465	2603	1069	1210	1543
ACSMXK_19825.t01	CP195787	4228663	4229148	-	486	540	586	440	201	214	176
ACSMXK_19830.t01	CP195787	4229304	4229729	+	426	2278	3074	3037	1575	1834	2448
ACSMXK_19835.t01	CP195787	4229974	4230255	+	282	204	344	339	311	272	317
ACSMXK_19840.t01	CP195787	4230308	4231258	-	951	465	676	535	104	70	132
ACSMXK_19845.t01	CP195787	4231267	4232523	-	1257	131	174	189	25	33	36
ACSMXK_19850.t01	CP195787	4233047	4233442	+	396	60	58	35	3	10	5
ACSMXK_19855.t01	CP195787	4234345	4235325	-	981	1087	1255	1255	246	221	212
ACSMXK_19860.t01	CP195787	4235397	4236230	-	834	1142	1688	1506	486	572	814
ACSMXK_19865.t01	CP195787	4236357	4236875	+	519	623	689	605	184	179	264
ACSMXK_19870.t01	CP195787	4236969	4237541	+	573	632	819	732	233	280	299
ACSMXK_19875.t01	CP195787	4237798	4238340	-	543	4199	5966	5172	1384	1407	1708
ACSMXK_19880.t01	CP195787	4238565	4241393	+	2829	3842	4971	3547	529	503	492
ACSMXK_19885.t01	CP195787	4241621	4242685	+	1065	3178	5168	4006	1434	1483	1883
ACSMXK_19890.t01	CP195787	4242724	4243047	-	324	819	1277	982	341	373	421
ACSMXK_19895.t01	CP195787	4243050	4243466	-	417	3141	4772	3895	988	1148	1453
ACSMXK_19900.t01	CP195787	4243591	4244784	-	1194	5187	5088	4723	487	509	539
ACSMXK_19905.t01	CP195787	4244827	4245441	-	615	2808	2534	2602	214	185	233
ACSMXK_19910.t01	CP195787	4245625	4246116	-	492	2114	2515	1790	426	462	561
ACSMXK_19915.t01	CP195787	4246243	4247649	-	1407	2074	2793	2307	496	462	465
ACSMXK_19920.t01	CP195787	4247746	4248729	+	984	4087	5422	4382	1999	2158	2877
ACSMXK_19925.t01	CP195787	4248911	4249177	-	267	1150	1558	1173	534	569	787
ACSMXK_19930.t01	CP195787	4249339	4250334	-	996	2935	3794	2884	581	670	648
ACSMXK_19935.t01	CP195787	4250434	4251705	-	1272	7903	11271	8902	4252	4491	4934
ACSMXK_19940.t01	CP195787	4252129	4252650	+	522	1449	2378	2029	1010	985	1172
ACSMXK_19945.t01	CP195787	4252722	4252934	-	213	8235	13639	14266	44363	41842	48996
ACSMXK_19950.t01	CP195787	4253106	4254428	-	1323	2872	3889	2975	621	846	827
ACSMXK_19955.t01	CP195787	4254538	4255152	-	615	8753	10595	8393	2647	3125	3070
ACSMXK_19960.t01	CP195787	4255259	4255627	-	369	1265	1494	1098	336	465	438
ACSMXK_19965.t01	CP195787	4255756	4258182	+	2427	4387	4922	4173	1144	1204	1158
ACSMXK_19970.t01	CP195787	4258279	4259145	-	867	477	776	652	298	251	307
ACSMXK_19975.t01	CP195787	4259175	4259687	-	513	242	304	292	66	65	61
ACSMXK_19980.t01	CP195787	4259771	4260181	-	411	129	157	135	62	62	61
ACSMXK_19985.t01	CP195787	4260756	4261568	+	813	209	241	197	74	57	69
ACSMXK_19990.t01	CP195787	4261949	4263574	+	1626	1422	2151	1886	763	800	1010
ACSMXK_19995.t01	CP195787	4263614	4264546	-	933	297	339	212	69	105	118
ACSMXK_20000.t01	CP195787	4264662	4266014	-	1353	1176	1464	991	772	600	660
ACSMXK_20005.t01	CP195787	4266718	4268364	+	1647	5185	6815	5827	2059	2315	2632
ACSMXK_20010.t01	CP195787	4268923	4269168	+	246	25322	34684	26512	9920	8813	8772
ACSMXK_20015.t01	CP195787	4269361	4270008	+	648	318	508	510	68	43	49
ACSMXK_20020.t01	CP195787	4270005	4270748	+	744	154	190	151	61	61	51
ACSMXK_20025.t01	CP195787	4270748	4272838	+	2091	569	785	543	238	213	256
ACSMXK_20030.t01	CP195787	4273203	4274033	+	831	825	1011	785	257	319	349
ACSMXK_20035.t01	CP195787	4274124	4275302	-	1179	356	367	326	96	81	86
ACSMXK_20040.t01	CP195787	4275889	4277418	+	1530	153	175	112	47	73	80
ACSMXK_20045.t01	CP195787	4277523	4278785	+	1263	493	675	556	184	201	280
ACSMXK_20050.t01	CP195787	4278993	4279763	+	771	394	681	449	185	231	229
ACSMXK_20055.t01	CP195787	4279721	4281541	-	1821	790	2771	1551	1055	1132	1237
ACSMXK_20060.t01	CP195787	4281600	4282901	-	1302	870	4305	2264	2399	2810	3257
ACSMXK_20065.t01	CP195787	4282919	4284517	-	1599	2188	7774	4442	4153	5085	5628
ACSMXK_20070.t01	CP195787	4284780	4285709	-	930	10305	5276	7420	361	447	575
ACSMXK_20075.t01	CP195787	4285848	4286606	-	759	138	175	109	50	44	49
ACSMXK_20080.t01	CP195787	4286575	4287645	-	1071	251	371	320	148	112	183
ACSMXK_20085.t01	CP195787	4288230	4288448	+	219	354	340	282	137	170	153
ACSMXK_20090.r01	CP195787	4289019	4289134	-	116	2	7	10	6	10	6
ACSMXK_20095.r01	CP195787	4289238	4292142	-	2905	97	442	390	77	60	79
ACSMXK_20100.r01	CP195787	4292356	4292430	-	75	2	3	1	0	1	0
ACSMXK_20105.r01	CP195787	4292523	4294064	-	1542	79	171	194	56	72	47
ACSMXK_20110.t01	CP195787	4294698	4296287	+	1590	1851	2431	1601	466	428	366
ACSMXK_20115.t01	CP195787	4296304	4297584	+	1281	1986	2421	1739	738	728	689
ACSMXK_20120.t01	CP195787	4297623	4298285	-	663	629	784	589	248	305	309
ACSMXK_20125.t01	CP195787	4298353	4298625	-	273	16031	17839	13694	8453	9840	10087
ACSMXK_20130.t01	CP195787	4298814	4299404	-	591	4573	5937	4721	1357	1714	1858
ACSMXK_20135.t01	CP195787	4299467	4300135	-	669	1772	2374	1720	499	661	769
ACSMXK_20140.t01	CP195787	4300135	4301205	-	1071	4058	5069	4212	1003	1276	1390
ACSMXK_20145.t01	CP195787	4301246	4302016	-	771	1656	2276	1834	436	468	593
ACSMXK_20150.t01	CP195787	4302213	4302716	+	504	27879	41032	37060	5360	7222	7150
ACSMXK_20155.t01	CP195787	4303035	4304957	+	1923	2783	3885	3138	582	576	608
ACSMXK_20160.t01	CP195787	4304958	4305590	+	633	389	604	540	144	185	157
ACSMXK_20165.t01	CP195787	4305704	4307242	-	1539	1691	2127	1681	392	262	395
ACSMXK_20170.t01	CP195787	4307417	4307602	+	186	134	148	93	44	29	39
ACSMXK_20175.t01	CP195787	4307778	4312001	-	4224	102785	104180	89079	23477	23799	24977
ACSMXK_20180.t01	CP195787	4312121	4316149	-	4029	89908	87877	76590	19015	18036	17444
ACSMXK_20185.t01	CP195787	4316480	4316842	-	363	23428	24555	19345	3699	3991	4479
ACSMXK_20190.t01	CP195787	4316906	4317403	-	498	31683	32830	25866	3018	3601	3385
ACSMXK_20195.t01	CP195787	4317825	4318529	-	705	11398	11971	9044	2369	2252	2072
ACSMXK_20200.t01	CP195787	4318533	4318961	-	429	10885	11771	7959	930	943	1034
ACSMXK_20205.t01	CP195787	4319107	4319652	-	546	6625	8934	6781	2888	3262	3999
ACSMXK_20210.t01	CP195787	4319654	4320037	-	384	6865	8715	7258	2393	2721	3306
ACSMXK_20215.t01	CP195787	4320267	4321451	-	1185	18567	19630	14222	7683	7654	6601
ACSMXK_20220.r01	CP195787	4321558	4321633	-	76	366	499	303	30	34	50
ACSMXK_20225.r01	CP195787	4321639	4321713	-	75	2133	2479	1628	299	356	412
ACSMXK_20230.r01	CP195787	4321906	4321990	-	85	715	968	527	162	189	206
ACSMXK_20235.r01	CP195787	4321998	4322073	-	76	66	80	72	13	6	25
ACSMXK_20240.t01	CP195787	4323554	4324501	+	948	7027	9508	7360	2246	2509	2461
ACSMXK_20245.t01	CP195787	4324546	4325505	-	960	1927	2887	2443	896	1007	1093
ACSMXK_20250.t01	CP195787	4325502	4326539	-	1038	1223	1480	1329	423	544	492
ACSMXK_20255.t01	CP195787	4326712	4326846	+	135	69	69	68	8	17	26
ACSMXK_20260.r01	CP195787	4327101	4327216	-	116	9	10	8	0	2	1
ACSMXK_20265.r01	CP195787	4327321	4330226	-	2906	339	429	448	133	136	137
ACSMXK_20270.r01	CP195787	4330567	4330642	-	76	4336	5710	3725	441	491	482
ACSMXK_20275.r01	CP195787	4330791	4330867	-	77	5037	6820	4361	493	533	516
ACSMXK_20280.r01	CP195787	4330941	4332482	-	1542	136	176	189	82	69	51
ACSMXK_20285.t01	CP195787	4332890	4333426	-	537	989	1097	898	300	267	304
ACSMXK_20290.t01	CP195787	4333445	4334896	-	1452	1174	1365	1036	221	227	290
ACSMXK_20295.t01	CP195787	4334928	4335545	-	618	377	542	423	104	76	98
ACSMXK_20300.t01	CP195787	4335545	4336876	-	1332	1662	1868	1520	467	509	601
ACSMXK_20305.t01	CP195787	4337062	4339245	+	2184	21853	25610	18172	24949	29760	24646
ACSMXK_20310.t01	CP195787	4339256	4340419	+	1164	14853	18791	13890	13138	15237	15643
ACSMXK_20315.t01	CP195787	4340488	4341189	-	702	5583	7497	5658	1823	2103	2198
ACSMXK_20320.t01	CP195787	4341232	4342716	-	1485	6313	9359	7547	1778	1875	2104
ACSMXK_20325.t01	CP195787	4343020	4343508	+	489	2407	3306	2666	1240	1313	1554
ACSMXK_20330.t01	CP195787	4343505	4344287	-	783	1215	1761	1464	312	323	367
ACSMXK_20335.t01	CP195787	4344385	4345143	-	759	1236	1650	1408	406	395	504
ACSMXK_20340.t01	CP195787	4345143	4345778	-	636	3853	5070	4527	891	850	952
ACSMXK_20345.t01	CP195787	4345782	4346036	-	255	1482	1746	1394	299	309	364
ACSMXK_20350.t01	CP195787	4346147	4347784	-	1638	5193	7103	5915	1022	1186	1222
ACSMXK_20355.t01	CP195787	4347781	4348386	-	606	1662	2336	2088	472	594	766
ACSMXK_20360.t01	CP195787	4348398	4349156	-	759	4422	6032	5528	1404	1660	1923
ACSMXK_20365.t01	CP195787	4349233	4350732	-	1500	1575	1865	1345	282	306	343
ACSMXK_20370.t01	CP195787	4350877	4351638	-	762	1382	1716	1324	513	612	684
ACSMXK_20375.t01	CP195787	4351941	4352777	+	837	5945	8153	6408	1814	1857	2126
ACSMXK_20380.t01	CP195787	4353206	4354123	+	918	3758	2746	3288	398	482	491
ACSMXK_20385.t01	CP195787	4354208	4354687	+	480	1101	821	765	132	157	187
ACSMXK_20390.t01	CP195787	4354876	4355739	-	864	350	347	297	60	59	82
ACSMXK_20395.t01	CP195787	4356097	4357437	+	1341	1963	2753	2279	1318	1168	1390
ACSMXK_20400.t01	CP195787	4357479	4358279	-	801	967	1166	966	308	381	301
ACSMXK_20405.t01	CP195787	4358334	4359326	-	993	2305	2692	2189	681	721	722
ACSMXK_20410.t01	CP195787	4359441	4360064	+	624	912	1036	849	143	146	162
ACSMXK_20415.t01	CP195787	4360129	4360752	-	624	1200	1281	920	328	316	378
ACSMXK_20420.t01	CP195787	4360765	4362591	-	1827	4737	5755	4643	1077	1117	1196
ACSMXK_20425.t01	CP195787	4362615	4363490	-	876	2592	3098	2430	802	750	856
ACSMXK_20430.t01	CP195787	4363681	4364151	+	471	1585	1944	2045	646	624	750
ACSMXK_20435.t01	CP195787	4364205	4364678	-	474	629	738	654	155	182	198
ACSMXK_20440.t01	CP195787	4364912	4365289	+	378	1070	1388	899	150	220	166
ACSMXK_20445.t01	CP195787	4365409	4366308	+	900	789	868	650	98	105	78
ACSMXK_20450.t01	CP195787	4366279	4367331	-	1053	448	486	414	81	82	90
ACSMXK_20455.t01	CP195787	4367429	4368382	-	954	2820	3397	2485	908	913	1015
ACSMXK_20460.t01	CP195787	4368550	4368606	-	57	408	494	396	65	55	67
ACSMXK_20465.t01	CP195787	4368674	4370836	-	2163	5196	5275	4708	2110	2064	1866
ACSMXK_20470.t01	CP195787	4370891	4371607	-	717	1213	1282	1219	694	598	663
ACSMXK_20475.t01	CP195787	4371604	4372509	-	906	1978	2223	1934	761	783	701
ACSMXK_20480.t01	CP195787	4372506	4373210	-	705	2114	2238	1798	430	475	458
ACSMXK_20485.t01	CP195787	4373207	4374031	-	825	3046	3575	2873	525	666	609
ACSMXK_20490.t01	CP195787	4374061	4374270	-	210	1188	1466	1177	281	327	276
ACSMXK_20495.t01	CP195787	4374406	4376964	-	2559	13778	17205	13806	3105	3417	3721
ACSMXK_20500.t01	CP195787	4377276	4378217	+	942	4965	6477	5205	1176	1220	1231
ACSMXK_20505.t01	CP195787	4378214	4378942	+	729	1484	1869	1529	472	546	664
ACSMXK_20510.t01	CP195787	4378967	4380100	+	1134	4495	5463	4428	1246	1566	1580
ACSMXK_20515.t01	CP195787	4380103	4381299	+	1197	3688	4356	3891	1129	990	1240
ACSMXK_20520.r01	CP195787	4382102	4382178	-	77	20	14	12	3	0	0
ACSMXK_20525.r01	CP195787	4382200	4382286	-	87	0	1	0	0	0	1
ACSMXK_20530.r01	CP195787	4382303	4382378	-	76	89	119	54	46	53	64
ACSMXK_20535.r01	CP195787	4382474	4382550	-	77	217	274	172	103	92	109
ACSMXK_20540.t01	CP195787	4382708	4383448	-	741	430	491	387	174	192	266
ACSMXK_20545.t01	CP195787	4383491	4384834	-	1344	1859	2262	1647	734	818	903
ACSMXK_20550.t01	CP195787	4384831	4385898	-	1068	1187	1431	1119	400	447	490
ACSMXK_20555.t01	CP195787	4385895	4387145	-	1251	679	822	668	158	178	207
ACSMXK_20560.t01	CP195787	4387145	4388275	-	1131	667	721	639	273	238	217
ACSMXK_20565.t01	CP195787	4388262	4388969	-	708	383	375	389	123	92	98
ACSMXK_20570.t01	CP195787	4388947	4389828	-	882	1052	1230	1049	453	446	463
ACSMXK_20575.t01	CP195787	4389847	4390917	-	1071	1772	1884	1616	804	852	876
ACSMXK_20580.t01	CP195787	4390914	4392173	-	1260	787	884	714	326	277	274
ACSMXK_20585.t01	CP195787	4392170	4393300	-	1131	1307	1678	1214	554	499	469
ACSMXK_20590.t01	CP195787	4393311	4394360	-	1050	1898	2521	1753	460	550	549
ACSMXK_20595.t01	CP195787	4394386	4395462	-	1077	4014	4535	3798	1507	1547	1511
ACSMXK_20600.t01	CP195787	4395742	4397001	-	1260	35890	43934	32791	4847	5700	5561
ACSMXK_20605.t01	CP195787	4397343	4397675	-	333	20610	28533	21984	7051	7782	8603
ACSMXK_20610.t01	CP195787	4397793	4399085	+	1293	15737	19840	15810	3134	3395	3662
ACSMXK_20615.t01	CP195787	4399093	4400577	+	1485	8069	9790	7727	1379	1518	1435
ACSMXK_20620.t01	CP195787	4400606	4402627	-	2022	2634	3220	2502	742	694	842
ACSMXK_20625.t01	CP195787	4402769	4403050	+	282	480	563	470	174	169	215
ACSMXK_20630.t01	CP195787	4403051	4405111	-	2061	7911	12777	10860	2879	3277	4256
ACSMXK_20635.t01	CP195787	4405175	4405948	-	774	359	386	285	155	166	155
ACSMXK_20640.t01	CP195787	4406217	4407149	+	933	2078	2847	2245	1158	1362	1618
ACSMXK_20645.t01	CP195787	4407215	4407514	+	300	936	1297	1047	425	377	464
ACSMXK_20650.t01	CP195787	4408049	4408921	+	873	4292	6298	5612	1551	1778	1923
ACSMXK_20655.t01	CP195787	4408926	4410434	-	1509	6180	7964	6299	2736	3041	3503
ACSMXK_20660.t01	CP195787	4410681	4411970	-	1290	6793	7670	6276	4522	3936	4527
ACSMXK_20665.t01	CP195787	4412186	4414195	-	2010	1851	2111	1624	327	439	359
ACSMXK_20670.t01	CP195787	4414382	4415389	-	1008	3951	4385	3939	1091	1042	1272
ACSMXK_20675.t01	CP195787	4415399	4415845	-	447	1198	1284	1204	207	192	299
ACSMXK_20680.t01	CP195787	4415845	4419651	-	3807	8584	9638	10173	3772	3609	3701
ACSMXK_20685.t01	CP195787	4419663	4422635	-	2973	6678	7432	7498	2422	2515	2522
ACSMXK_20690.t01	CP195787	4422632	4424740	-	2109	7945	9993	8089	2740	2892	2828
ACSMXK_20695.t01	CP195787	4424794	4425597	-	804	4158	5698	4346	1364	1337	1602
ACSMXK_20700.t01	CP195787	4425588	4426166	-	579	8878	12865	10155	2274	2846	3087
ACSMXK_20705.t01	CP195787	4426760	4427782	-	1023	2288	2934	2382	687	656	737
ACSMXK_20710.t01	CP195787	4427772	4428758	-	987	973	1112	989	231	207	218
ACSMXK_20715.t01	CP195787	4428771	4429673	-	903	620	717	640	163	101	138
ACSMXK_20720.t01	CP195787	4429683	4430702	-	1020	1660	2082	1573	259	251	255
ACSMXK_20725.t01	CP195787	4430908	4432518	-	1611	15243	20036	14079	5544	4783	4332
ACSMXK_20730.r01	CP195787	4433418	4433544	-	127	43	34	45	6	13	9
ACSMXK_20735.r01	CP195787	4433577	4433704	-	128	5	9	12	3	5	1
ACSMXK_20740.r01	CP195787	4433738	4433814	-	77	49	84	42	16	6	10
ACSMXK_20745.t01	CP195787	4433940	4435631	-	1692	2294	2864	2116	627	769	741
ACSMXK_20750.t01	CP195787	4435886	4436314	-	429	7853	11853	10228	3852	3826	5091
ACSMXK_20755.t01	CP195787	4436409	4436873	-	465	1774	1971	1646	260	313	272
ACSMXK_20760.t01	CP195787	4436936	4437529	+	594	1714	2131	1712	585	682	799
ACSMXK_20765.t01	CP195787	4437895	4437972	+	78	202	289	185	206	282	293
ACSMXK_20770.t01	CP195787	4438232	4439647	+	1416	848	965	726	744	968	920
ACSMXK_20775.t01	CP195787	4439761	4441008	+	1248	2415	2631	2190	662	748	856
ACSMXK_20780.t01	CP195787	4441110	4441403	-	294	34038	39677	36650	40293	41056	53830
ACSMXK_20785.t01	CP195787	4442389	4443105	+	717	2365	3276	2495	693	717	821
ACSMXK_20790.t01	CP195787	4443543	4445477	+	1935	5461	7404	6411	1927	1892	2383
ACSMXK_20795.t01	CP195787	4445572	4446720	+	1149	3116	3982	3544	1094	1104	1255
ACSMXK_20800.t01	CP195787	4446728	4447330	+	603	1470	1710	1264	314	248	354
ACSMXK_20805.t01	CP195787	4447433	4447795	+	363	3902	5105	3778	1641	1847	2073
ACSMXK_20810.t01	CP195787	4447805	4448767	-	963	5530	6616	4986	1030	1212	1412
ACSMXK_20815.t01	CP195787	4449086	4449703	-	618	12083	17595	15097	8050	9119	10791
ACSMXK_20820.t01	CP195787	4449926	4450699	-	774	1539	1955	1582	511	568	584
ACSMXK_20825.t01	CP195787	4451174	4452097	+	924	1796	2506	2186	913	996	1207
ACSMXK_20830.t01	CP195787	4452137	4452748	+	612	1584	2136	1880	1647	1792	1773
ACSMXK_20835.t01	CP195787	4453140	4453889	+	750	1777	2207	1635	431	518	541
ACSMXK_20840.t01	CP195787	4454101	4456170	-	2070	3706	4663	3712	969	820	969
ACSMXK_20845.t01	CP195787	4456180	4457091	-	912	1248	1518	1237	223	170	181
ACSMXK_20850.t01	CP195787	4457373	4458368	+	996	774	967	791	342	364	373
ACSMXK_20855.t01	CP195787	4458370	4459032	-	663	1175	1314	1107	309	306	403
ACSMXK_20860.t01	CP195787	4459181	4460494	+	1314	1139	1349	1085	346	358	432
ACSMXK_20865.t01	CP195787	4460557	4461147	-	591	729	923	658	210	234	243
ACSMXK_20870.t01	CP195787	4461363	4462727	-	1365	786	937	749	357	260	259
ACSMXK_20875.t01	CP195787	4462817	4464457	-	1641	4559	5432	3623	851	796	767
ACSMXK_20880.t01	CP195787	4464460	4464717	-	258	141	188	103	26	27	21
ACSMXK_20885.t01	CP195787	4464681	4465040	-	360	1157	1450	900	114	129	110
ACSMXK_20890.t01	CP195787	4465055	4465195	-	141	4821	5634	4206	950	1119	1107
ACSMXK_20895.t01	CP195788	1	1203	+	1203	1394	2001	1442	347	339	327
ACSMXK_20900.t01	CP195788	1536	3011	+	1476	4173	6600	5970	754	865	1031
ACSMXK_20905.t01	CP195788	3070	3606	-	537	2795	3965	3228	1557	1576	2181
ACSMXK_20910.t01	CP195788	3949	4122	+	174	486	623	505	103	91	140
ACSMXK_20915.t01	CP195788	4297	5691	-	1395	1662	2179	1803	537	624	630
ACSMXK_20920.t01	CP195788	5775	5924	-	150	48	51	54	9	13	17
ACSMXK_20925.t01	CP195788	5947	6867	+	921	960	1135	842	325	293	389
ACSMXK_20930.t01	CP195788	6869	7810	-	942	2222	2512	2230	1074	1136	1397
ACSMXK_20935.t01	CP195788	8017	8442	+	426	1799	2232	1519	364	358	439
ACSMXK_20940.t01	CP195788	8510	10237	+	1728	1609	1874	1293	559	597	510
ACSMXK_20945.t01	CP195788	10298	10516	-	219	1440	1821	1300	4629	3828	4092
ACSMXK_20950.t01	CP195788	10685	11215	+	531	2174	2702	2295	416	539	533
ACSMXK_20955.t01	CP195788	11462	12373	+	912	12043	18627	15734	4782	4986	6248
ACSMXK_20960.t01	CP195788	12383	13678	+	1296	1920	3191	2317	644	779	809
ACSMXK_20965.t01	CP195788	13662	14810	+	1149	1362	2009	1531	617	870	807
ACSMXK_20970.t01	CP195788	14822	16300	+	1479	2120	2505	2397	1313	1274	1192
ACSMXK_20975.t01	CP195788	16297	17226	+	930	1400	1724	1404	428	428	348
ACSMXK_20980.t01	CP195788	17165	17692	-	528	2006	2769	2256	440	404	560
ACSMXK_20985.t01	CP195788	17805	18821	-	1017	4772	8542	7418	1300	1533	1783
ACSMXK_20990.t01	CP195788	18834	19418	-	585	2191	4256	4309	319	342	417
ACSMXK_20995.t01	CP195788	19762	20313	+	552	1433	1824	1624	749	910	969
ACSMXK_21000.t01	CP195788	20373	20786	+	414	939	1132	943	485	452	648
ACSMXK_21005	CP195788	20804	21198	-	395	366	723	597	204	215	257
ACSMXK_21010.t01	CP195788	21264	21638	+	375	2713	3623	2882	1051	1091	1286
ACSMXK_21015.t01	CP195788	21691	22293	+	603	654	857	673	143	208	180
ACSMXK_21020.t01	CP195788	22353	22817	+	465	841	874	759	243	278	303
ACSMXK_21025.t01	CP195788	22840	23802	-	963	491	690	411	167	152	143
ACSMXK_21030.t01	CP195788	23812	24570	-	759	368	418	284	116	134	134
ACSMXK_21035.t01	CP195788	24573	24770	-	198	40	42	28	7	12	15
ACSMXK_21040.t01	CP195788	24755	25699	-	945	527	656	516	140	134	132
ACSMXK_21045.t01	CP195788	26035	26355	-	321	180	267	173	67	77	63
ACSMXK_21050.t01	CP195788	26352	27017	-	666	100	116	146	25	28	40
ACSMXK_21055.t01	CP195788	27120	27668	+	549	488	692	440	102	104	80
ACSMXK_21060.t01	CP195788	27681	29093	-	1413	302	379	283	95	70	104
ACSMXK_21065.t01	CP195788	29078	29869	-	792	47	144	73	25	36	49
ACSMXK_21070.t01	CP195788	29866	30801	-	936	49	49	32	21	23	15
ACSMXK_21075.t01	CP195788	30801	32327	-	1527	638	720	562	168	195	224
ACSMXK_21080.t01	CP195788	32548	33780	+	1233	525	676	577	232	247	297
ACSMXK_21085	CP195788	33908	35278	-	1371	1848	2463	1909	614	679	780
ACSMXK_21090.t01	CP195788	35737	36666	+	930	8023	10882	8702	2921	3163	3477
